location_index,location,i,j,x,y,pointwise,weighted,local,full
31,"(3,1)",3,1,11.11111111111111,33.33333333333333,6.896646745160187,1.734023332214823,4.158142128370232,11.498724586807505
32,"(3,2)",3,2,22.22222222222222,33.33333333333333,5.780600329827118,2.5008738732075124,6.10719352739176,13.598665101361474
33,"(3,3)",3,3,33.33333333333333,33.33333333333333,5.618077270768171,2.0183609824124766,0.9209956538240914,3.242477109720941
34,"(3,4)",3,4,44.44444444444444,33.33333333333333,6.625035987112843,4.284630407107197,12.34248396272381,16.521808282644614
35,"(3,5)",3,5,55.55555555555556,33.33333333333333,5.922749984665512,5.617684728448076,9.550428291240854,5.520386159059308
36,"(3,6)",3,6,66.66666666666666,33.33333333333333,6.285828912217289,4.172461208329832,1.5293107276934494,5.169167987097794
37,"(3,7)",3,7,77.77777777777777,33.33333333333333,5.150013295552292,6.351072092297585,3.9156435796440974,15.251755170255475
38,"(3,8)",3,8,88.88888888888889,33.33333333333333,4.123332764288425,2.094045835521814,7.399930794163014,29.2374721659743
39,"(3,9)",3,9,100.0,33.33333333333333,4.436331042447628,1.7785183292132887,9.728237377041271,29.030899640931153
40,"(4,0)",4,0,0.0,44.44444444444444,5.961591389473402,2.0723452277114474,16.512664833579503,8.617225467343431
41,"(4,1)",4,1,11.11111111111111,44.44444444444444,6.63170474972549,3.2010590795792115,2.5129386826015723,7.649055318682299
42,"(4,2)",4,2,22.22222222222222,44.44444444444444,5.50360616846009,7.080395780287747,9.167442965107302,5.374772147487333
43,"(4,3)",4,3,33.33333333333333,44.44444444444444,7.281155199849979,5.982851235078408,5.491320442715351,5.10815544660469
44,"(4,4)",4,4,44.44444444444444,44.44444444444444,5.366719877216778,3.296542076107875,1.338840605264738,1.3821700644349757
45,"(4,5)",4,5,55.55555555555556,44.44444444444444,5.480790955958393,4.1432304548495935,1.5051882030091797,4.577072283662519
46,"(4,6)",4,6,66.66666666666666,44.44444444444444,4.257486997711385,5.0218316754409384,16.573122832104353,27.19334363119433
47,"(4,7)",4,7,77.77777777777777,44.44444444444444,4.004202200620289,4.569242928598004,11.656531521802382,29.902655710390494
48,"(4,8)",4,8,88.88888888888889,44.44444444444444,4.057725811662189,3.808718171249265,8.388299358597415,31.80138571773774
49,"(4,9)",4,9,100.0,44.44444444444444,4.515126123457946,2.3068705714164266,1.4151094437059095,17.245764980354117
50,"(5,0)",5,0,0.0,55.55555555555556,6.875772768930924,5.0604860289915035,4.209657075145156,6.844562152327676
51,"(5,1)",5,1,11.11111111111111,55.55555555555556,5.8530529777760485,2.225984638683853,1.7691490363416038,3.692563695716378
52,"(5,2)",5,2,22.22222222222222,55.55555555555556,6.57734000994246,1.9804027238597053,1.5382382860327841,3.22915660109549
53,"(5,3)",5,3,33.33333333333333,55.55555555555556,6.448506952457215,1.676254081804453,4.773776696247507,2.4984868262769875
54,"(5,4)",5,4,44.44444444444444,55.55555555555556,5.071058692650698,5.425627358134943,5.071058692650698,14.02271454148225
55,"(5,5)",5,5,55.55555555555556,55.55555555555556,4.424934023703267,1.0482007690156958,10.640586419377534,21.70830219019677
56,"(5,6)",5,6,66.66666666666666,55.55555555555556,5.075173558018147,1.5402011552450987,6.22193654029954,23.815384835579202
57,"(5,7)",5,7,77.77777777777777,55.55555555555556,3.72344671071825,1.9735951237268439,4.450277185743454,31.1045515619416
58,"(5,8)",5,8,88.88888888888889,55.55555555555556,5.053217546424728,3.7335750273591044,10.856838271291366,26.835693427613958
59,"(5,9)",5,9,100.0,55.55555555555556,5.894261653239877,1.9533850954870735,6.356800288921745,3.874155541218409
60,"(6,0)",6,0,0.0,66.66666666666666,7.206973884126253,1.8308591865739883,8.357412336350267,10.388717252446714
61,"(6,1)",6,1,11.11111111111111,66.66666666666666,5.29986812206119,9.43899460607422,11.37549693749467,11.06942610725115
62,"(6,2)",6,2,22.22222222222222,66.66666666666666,6.651933007554806,0.9048803947082632,2.432236765687137,1.5395630329166072
63,"(6,3)",6,3,33.33333333333333,66.66666666666666,4.845878902587859,1.3181818133574539,1.7119578632301857,7.708288959428224
64,"(6,4)",6,4,44.44444444444444,66.66666666666666,4.872499159520531,1.4515766827187477,10.006303104108692,19.809861179302356
65,"(6,5)",6,5,55.55555555555556,66.66666666666666,3.6758135252295085,3.682309903204843,10.383944172369798,25.339454937176033
66,"(6,6)",6,6,66.66666666666666,66.66666666666666,4.2452867348199215,3.2109588679360863,10.492813522391607,26.94692580176938
67,"(6,7)",6,7,77.77777777777777,66.66666666666666,4.68508462191117,1.2205368742536242,10.327584413844093,21.296382236453457
68,"(6,8)",6,8,88.88888888888889,66.66666666666666,5.053647338435614,3.0908548740507715,2.2139503176369777,3.0236449572576265
69,"(6,9)",6,9,100.0,66.66666666666666,6.896668088794745,3.6134710051641163,12.971328636295171,10.377578399483854
70,"(7,0)",7,0,0.0,77.77777777777777,6.56059135789115,1.7889303570552977,3.655988347932217,3.9641253673578567
71,"(7,1)",7,1,11.11111111111111,77.77777777777777,6.079941882365021,1.6939073060946575,1.4258853886118381,0.9036573929645547
72,"(7,2)",7,2,22.22222222222222,77.77777777777777,6.377496672551475,5.344101676938613,8.848247564958053,7.220167991232513
73,"(7,3)",7,3,33.33333333333333,77.77777777777777,5.534173874206717,6.267537743164674,8.51368382836545,13.582392358774973
74,"(7,4)",7,4,44.44444444444444,77.77777777777777,4.433404002535417,2.8833524723789528,9.969290721536064,19.990500298372375
75,"(7,5)",7,5,55.55555555555556,77.77777777777777,5.0125053501614465,14.25328984977948,11.01674865192187,18.041262914720786
76,"(7,6)",7,6,66.66666666666666,77.77777777777777,4.219361853621873,11.54360693123423,16.67448374329281,22.09578550143912
77,"(7,7)",7,7,77.77777777777777,77.77777777777777,5.867281390889101,1.132862774793203,6.50613162052897,3.439584985077158
78,"(7,8)",7,8,88.88888888888889,77.77777777777777,6.959554401113152,1.9912565602727594,8.126462945413122,14.201472096674102
79,"(7,9)",7,9,100.0,77.77777777777777,7.017824341232453,6.004462911007056,12.003434529089219,20.37447314241526
80,"(8,0)",8,0,0.0,88.88888888888889,6.326041810649275,1.461412049926116,1.43115417275965,1.3873970287209703
81,"(8,1)",8,1,11.11111111111111,88.88888888888889,6.530741004397073,3.92644153255424,6.4840352131946295,7.164670238201381
82,"(8,2)",8,2,22.22222222222222,88.88888888888889,5.059021701183362,1.963636943373215,6.279184769791162,7.1799788865825285
83,"(8,3)",8,3,33.33333333333333,88.88888888888889,5.489711232147343,2.1422144758521213,4.204634787013043,8.12482708762489
84,"(8,4)",8,4,44.44444444444444,88.88888888888889,5.914612334195462,4.653294255213285,2.966857015721184,6.067030186425642
85,"(8,5)",8,5,55.55555555555556,88.88888888888889,5.715472751058103,3.5528349837390008,1.4080961626194317,4.990199431652671
86,"(8,6)",8,6,66.66666666666666,88.88888888888889,6.683952989379348,1.0255099496924285,2.1248202140374035,0.5950516331025578
87,"(8,7)",8,7,77.77777777777777,88.88888888888889,6.6129406146751615,1.9754724515794995,11.145849110451318,13.9743013392766
88,"(8,8)",8,8,88.88888888888889,88.88888888888889,7.1608478116289564,1.8186843097049874,6.249165105968862,13.374781660373648
89,"(8,9)",8,9,100.0,88.88888888888889,6.316887146423001,2.57100811806468,3.385890376250537,16.584117851256444
90,"(9,0)",9,0,0.0,100.0,5.528722149536482,4.0764976461426015,2.20450044099256,1.8032897460487087
91,"(9,1)",9,1,11.11111111111111,100.0,5.511564143712664,2.618156978726335,8.534783256987321,7.066289087726723
92,"(9,2)",9,2,22.22222222222222,100.0,5.646236806372175,7.40010942699247,2.4359419315161044,2.7947481703705774
93,"(9,3)",9,3,33.33333333333333,100.0,7.177900266293173,6.163607354444935,9.831672265049427,7.333872073591205
94,"(9,4)",9,4,44.44444444444444,100.0,6.198985436332658,4.557317287512225,9.278398260413708,6.430188459999697
95,"(9,5)",9,5,55.55555555555556,100.0,6.1732361096104515,3.132210198869712,1.2475659275754787,1.7484388777122808
96,"(9,6)",9,6,66.66666666666666,100.0,7.567496094913822,5.532869458721976,12.076520029284945,11.993763836533097
97,"(9,7)",9,7,77.77777777777777,100.0,6.489576499450595,4.437301474933099,2.151532643436693,0.6333192498885374
98,"(9,8)",9,8,88.88888888888889,100.0,6.072001829050234,3.1159402177125424,6.379916429090413,4.156180270586494
99,"(9,9)",9,9,100.0,100.0,7.293214715337862,2.532296330707574,3.017307571818951,14.886080039316827
